"","DIAG","KAP","type","RR","N","prop"
"1147","M07",13,"RR1vs2",1.01414202984027,9031,0.000643842976172891
"1148","M07",13,"RR3vs2",0.761434694797287,9031,0.000643842976172891
"1149","M16",13,"RR1vs2",0.996728996032176,83181,0.00593018520662576
"1150","M16",13,"RR3vs2",0.962281212077443,83181,0.00593018520662576
"1151","M81",13,"RR1vs2",1.12829146407767,98212,0.00700178345431203
"1152","M81",13,"RR3vs2",0.941961582183702,98212,0.00700178345431203
"1153","N82",14,"RR1vs2",1.2923400555552,1397,9.95956857173656e-05
"1154","N82",14,"RR3vs2",0.832829770441879,1397,9.95956857173656e-05
"1155","N83",14,"RR1vs2",1.08869559331445,33379,0.00237967386797419
"1156","N83",14,"RR3vs2",0.914838790627512,33379,0.00237967386797419
"1157","R11",18,"RR1vs2",1.42131678202719,59397,0.00423456331034671
"1158","R11",18,"RR3vs2",0.779775638618,59397,0.00423456331034671
"1159","R43",18,"RR1vs2",0.6498220855985,1937,0.00013809366015357
"1160","R43",18,"RR3vs2",1.33150065088409,1937,0.00013809366015357
"1161","R44",18,"RR1vs2",1.42515218890043,1587,0.000113141269315289
"1162","R44",18,"RR3vs2",0.737203605358976,1587,0.000113141269315289
"1163","R45",18,"RR1vs2",1.21826310854755,2450,0.000174666735867964
"1164","R45",18,"RR3vs2",0.920257602500141,2450,0.000174666735867964
"1165","R50",18,"RR1vs2",1.10891094840023,56101,0.00399958308119536
"1166","R50",18,"RR3vs2",1.01164409291202,56101,0.00399958308119536
"1167","T80",19,"RR1vs2",1.54617796626032,1301,9.27516013731515e-05
"1168","T80",19,"RR3vs2",0.79904158553863,1301,9.27516013731515e-05
"1169","T83",19,"RR1vs2",1.19809410332962,20386,0.00145336982751196
"1170","T83",19,"RR3vs2",0.990229672353688,20386,0.00145336982751196
"1171","A15",1,"RR1vs2",3.30176530973532,1210,8.62639797551985e-05
"1172","A15",1,"RR3vs2",0.880358639938153,1210,8.62639797551985e-05
"1173","B36",1,"RR1vs2",1.16216179572786,3551,0.000253159828190669
"1174","B36",1,"RR3vs2",0.944590441813473,3551,0.000253159828190669
"1175","B97",1,"RR1vs2",0.738824582274604,2381,0.00016974755024556
"1176","B97",1,"RR3vs2",0.794427160563239,2381,0.00016974755024556
"1177","C18",2,"RR1vs2",1.00931395489421,31839,0.00226988334828576
"1178","C18",2,"RR3vs2",0.913757241386335,31839,0.00226988334828576
"1179","D10",2,"RR1vs2",1.06358966444234,10036,0.000715491984151382
"1180","D10",2,"RR3vs2",0.900278953353488,10036,0.000715491984151382
"1181","D25",2,"RR1vs2",1.02793255139239,35933,0.00256175502854839
"1182","D25",2,"RR3vs2",0.979544529655129,35933,0.00256175502854839
"1183","E75",4,"RR1vs2",1.66938300024963,126,8.982860701781e-06
"1184","E75",4,"RR3vs2",1.04840595112196,126,8.982860701781e-06
"1185","E79",4,"RR1vs2",1.20467766651572,332,2.36691250237404e-05
"1186","E79",4,"RR3vs2",0.464921487829492,332,2.36691250237404e-05
"1187","E86",4,"RR1vs2",1.40699474900178,89863,0.00640656199400116
"1188","E86",4,"RR3vs2",0.740130134498118,89863,0.00640656199400116
"1189","H25",7,"RR1vs2",1.05754558862948,214089,0.0152629497205047
"1190","H25",7,"RR3vs2",0.963365075120743,214089,0.0152629497205047
"1191","I89",9,"RR1vs2",1.04725818175312,10456,0.000745434853157319
"1192","I89",9,"RR3vs2",1.05162897029543,10456,0.000745434853157319
"1193","J13",10,"RR1vs2",1.83854777169851,4381,0.00031233264075002
"1194","J13",10,"RR3vs2",0.762124934032012,4381,0.00031233264075002
"1195","J31",10,"RR1vs2",0.876276987478379,5165,0.000368225996227769
"1196","J31",10,"RR3vs2",1.04102977668686,5165,0.000368225996227769
"1197","J40",10,"RR1vs2",1.27575798315539,3175,0.000226353831175831
"1198","J40",10,"RR3vs2",0.802626708819787,3175,0.000226353831175831
"1199","J43",10,"RR1vs2",1.30631546950415,10779,0.000768462345273789
"1200","J43",10,"RR3vs2",0.630991239211682,10779,0.000768462345273789
"1201","J92",10,"RR1vs2",0.562647001249621,2762,0.00019691000998666
"1202","J92",10,"RR3vs2",0.454544228265211,2762,0.00019691000998666
"1203","J94",10,"RR1vs2",1.38885551295155,4318,0.00030784121039913
"1204","J94",10,"RR3vs2",0.766439771813793,4318,0.00030784121039913
"1205","K06",11,"RR1vs2",1.34240007354332,1385,9.87401751743388e-05
"1206","K06",11,"RR3vs2",0.873670332053653,1385,9.87401751743388e-05
"1207","K09",11,"RR1vs2",1.10759885800357,2894,0.000206320625959954
"1208","K09",11,"RR3vs2",0.819086019281878,2894,0.000206320625959954
"1209","K11",11,"RR1vs2",1.13446654095668,9685,0.000690468300767849
"1210","K11",11,"RR3vs2",0.948472981900268,9685,0.000690468300767849
"1211","K30",11,"RR1vs2",1.60289587671617,38757,0.00276308517634068
"1212","K30",11,"RR3vs2",0.70741414802758,38757,0.00276308517634068
"1213","K63",11,"RR1vs2",1.1967329539786,18446,0.00131506228972264
"1214","K63",11,"RR3vs2",0.822039020023693,18446,0.00131506228972264
"1215","K71",11,"RR1vs2",1.5567762121264,3296,0.000234980229151351
"1216","K71",11,"RR3vs2",0.733492408224348,3296,0.000234980229151351
"1217","K75",11,"RR1vs2",1.28512453941459,3136,0.000223573421910994
"1218","K75",11,"RR3vs2",0.825250609254795,3136,0.000223573421910994
"1219","K85",11,"RR1vs2",1.34114676824222,17901,0.00127620785256017
"1220","K85",11,"RR3vs2",0.726312254068291,17901,0.00127620785256017
"1221","L40",12,"RR1vs2",1.04898726259141,15410,0.00109861812233687
"1222","L40",12,"RR3vs2",0.814567854753467,15410,0.00109861812233687
"1223","L93",12,"RR1vs2",1.22867073276255,1274,9.08267026513412e-05
"1224","L93",12,"RR3vs2",0.801241833885997,1274,9.08267026513412e-05
"1225","L94",12,"RR1vs2",0.773366946216348,1061,7.56413905126162e-05
"1226","L94",12,"RR3vs2",0.915746251841303,1061,7.56413905126162e-05
"1227","L95",12,"RR1vs2",1.05436341128322,2513,0.000179158166218854
"1228","L95",12,"RR3vs2",0.896867035793751,2513,0.000179158166218854
"1229","M05",13,"RR1vs2",1.15424727768046,13714,0.000977705965589085
"1230","M05",13,"RR3vs2",0.770834403664561,13714,0.000977705965589085
"1231","M20",13,"RR1vs2",0.944360883379782,41255,0.00294117395438076
"1232","M20",13,"RR3vs2",0.921204038242756,41255,0.00294117395438076
"1233","M60",13,"RR1vs2",1.51674956637596,3176,0.000226425123721083
"1234","M60",13,"RR3vs2",0.832963821866428,3176,0.000226425123721083
"1235","M65",13,"RR1vs2",1.02803754477269,66057,0.00470937166172657
"1236","M65",13,"RR3vs2",0.795333935346745,66057,0.00470937166172657
"1237","N18",14,"RR1vs2",1.36189254905599,48730,0.00347408573014118
"1238","N18",14,"RR3vs2",0.715273433766703,48730,0.00347408573014118
"1239","N49",14,"RR1vs2",1.55610178495719,3991,0.000284528548101651
"1240","N49",14,"RR3vs2",0.777818785154562,3991,0.000284528548101651
"1241","N51",14,"RR1vs2",1.29930075489526,553,3.94247775244833e-05
"1242","N51",14,"RR3vs2",1.24197835072677,553,3.94247775244833e-05
"1243","N60",14,"RR1vs2",0.866084757183483,18816,0.00134144053146596
"1244","N60",14,"RR3vs2",1.17830902818826,18816,0.00134144053146596
"1245","N99",14,"RR1vs2",1.20624090385246,5729,0.000408434991750027
"1246","N99",14,"RR3vs2",0.910750131465484,5729,0.000408434991750027
"1247","R01",18,"RR1vs2",1.05380261022276,5627,0.000401163152134299
"1248","R01",18,"RR3vs2",0.933464388446121,5627,0.000401163152134299
"1249","R09",18,"RR1vs2",1.50502184775051,11004,0.000784503167955541
"1250","R09",18,"RR3vs2",0.75704727652353,11004,0.000784503167955541
"1251","R14",18,"RR1vs2",1.07947821511869,292,2.08174232136512e-05
"1252","R14",18,"RR3vs2",1.2930709233582,292,2.08174232136512e-05
"1253","R15",18,"RR1vs2",1.09119766716652,11481,0.000818509712040855
"1254","R15",18,"RR3vs2",1.06593401564613,11481,0.000818509712040855
"1255","R19",18,"RR1vs2",1.11777457713277,48548,0.00346111048690527
"1256","R19",18,"RR3vs2",0.914047361710136,48548,0.00346111048690527
"1257","R51",18,"RR1vs2",1.28008970997019,55279,0.00394098060899803
"1258","R51",18,"RR3vs2",0.815839514068096,55279,0.00394098060899803
"1259","R94",18,"RR1vs2",1.4473219617899,10720,0.000764256085103907
"1260","R94",18,"RR3vs2",0.792734909640059,10720,0.000764256085103907
"1261","S79",19,"RR1vs2",1.25481221155939,1355,9.66013988167719e-05
"1262","S79",19,"RR3vs2",0.868484120979191,1355,9.66013988167719e-05
"1263","S84",19,"RR1vs2",1.07781759362574,1208,8.6121394664694e-05
"1264","S84",19,"RR3vs2",0.929845365896731,1208,8.6121394664694e-05
"1265","S86",19,"RR1vs2",0.695697585862737,17487,0.00124669273882575
"1266","S86",19,"RR3vs2",1.11545098426331,17487,0.00124669273882575
"1267","T92",19,"RR1vs2",1.07908365107841,55943,0.00398831885904551
"1268","T92",19,"RR3vs2",0.773552900353704,55943,0.00398831885904551
"1269","A52",1,"RR1vs2",1.44553119833225,276,1.96767424896155e-05
"1270","A52",1,"RR3vs2",0.830357903206821,276,1.96767424896155e-05
"1271","A78",1,"RR1vs2",1.34400135734565,386,2.75189224673608e-05
"1272","A78",1,"RR3vs2",1.4878084494178,386,2.75189224673608e-05
"1273","A88",1,"RR1vs2",0.991803320458875,597,4.25616495155814e-05
"1274","A88",1,"RR3vs2",0.816880791102013,597,4.25616495155814e-05
"1275","B48",1,"RR1vs2",1.19762848319163,306,2.18155188471824e-05
"1276","B48",1,"RR3vs2",0.83546868263746,306,2.18155188471824e-05
"1277","B59",1,"RR1vs2",1.73305557280467,533,3.79989266194387e-05
"1278","B59",1,"RR3vs2",1.04906851474874,533,3.79989266194387e-05
"1279","B95",1,"RR1vs2",1.16965310155486,5072,0.000361595789519311
"1280","B95",1,"RR3vs2",0.947640324519982,5072,0.000361595789519311
"1281","C09",2,"RR1vs2",1.04705761721913,2047,0.000145935840131315
"1282","C09",2,"RR3vs2",0.726713744586947,2047,0.000145935840131315
"1283","C22",2,"RR1vs2",1.24449749736005,5251,0.000374357155119461
"1284","C22",2,"RR3vs2",0.730978156690998,5251,0.000374357155119461
"1285","C49",2,"RR1vs2",0.965948986258724,3569,0.000254443094005209
"1286","C49",2,"RR3vs2",1.03231660845332,3569,0.000254443094005209
"1287","C55",2,"RR1vs2",1.33487996399743,499,3.55749800808628e-05
"1288","C55",2,"RR3vs2",0.936879402622498,499,3.55749800808628e-05
"1289","C57",2,"RR1vs2",0.996473662452081,799,5.69627436565319e-05
"1290","C57",2,"RR3vs2",1.11474956648517,799,5.69627436565319e-05
"1291","C61",2,"RR1vs2",0.896402105100286,39582,0.00282190152617377
"1292","C61",2,"RR3vs2",1.08795399293497,39582,0.00282190152617377
"1293","D26",2,"RR1vs2",1.07003202300064,622,4.43439631468872e-05
"1294","D26",2,"RR3vs2",0.873491639831879,622,4.43439631468872e-05
"1295","D32",2,"RR1vs2",1.00717086433744,6294,0.000448715279817537
"1296","D32",2,"RR3vs2",1.0691195792811,6294,0.000448715279817537
"1297","D37",2,"RR1vs2",1.04698931148707,1927,0.000137380734701048
"1298","D37",2,"RR3vs2",0.899613479005801,1927,0.000137380734701048
"1299","D48",2,"RR1vs2",0.907681455339857,2136,0.000152280876658764
"1300","D48",2,"RR3vs2",0.979820645906831,2136,0.000152280876658764
"1301","D80",3,"RR1vs2",1.23697149608137,1152,8.21290121305691e-05
"1302","D80",3,"RR3vs2",1.15125178958936,1152,8.21290121305691e-05
"1303","D89",3,"RR1vs2",2.05681696834439,318,2.26710293902092e-05
"1304","D89",3,"RR3vs2",1.14739653752837,318,2.26710293902092e-05
"1305","E04",4,"RR1vs2",0.982049668686075,39006,0.00278083702010849
"1306","E04",4,"RR3vs2",0.971237652271297,39006,0.00278083702010849
"1307","F06",5,"RR1vs2",1.71850597521466,15534,0.00110745839794814
"1308","F06",5,"RR3vs2",0.88366855286229,15534,0.00110745839794814
"1309","F34",5,"RR1vs2",2.20607909754302,4280,0.000305132093679545
"1310","F34",5,"RR3vs2",0.547582212804223,4280,0.000305132093679545
"1311","G14",6,"RR1vs2",0.831145500069538,391,2.7875385193622e-05
"1312","G14",6,"RR3vs2",1.88981862465959,391,2.7875385193622e-05
"1313","G20",6,"RR1vs2",0.957283327794011,12615,0.000899355458356884
"1314","G20",6,"RR3vs2",1.11979026415046,12615,0.000899355458356884
"1315","G56",6,"RR1vs2",1.15480323330283,79883,0.0056950623923839
"1316","G56",6,"RR3vs2",0.658296263311269,79883,0.0056950623923839
"1317","H95",8,"RR1vs2",1.02764593588984,781,5.56794778419918e-05
"1318","H95",8,"RR3vs2",0.724401121532701,781,5.56794778419918e-05
"1319","I06",9,"RR1vs2",1.94852028231178,442,3.15113050014857e-05
"1320","I06",9,"RR3vs2",1.15068973463199,442,3.15113050014857e-05
"1321","I10",9,"RR1vs2",1.20150263958901,317915,0.0226649695238628
"1322","I10",9,"RR3vs2",0.760588779134212,317915,0.0226649695238628
"1323","L21",12,"RR1vs2",0.801715076831088,4890,0.000348620546283406
"1324","L21",12,"RR3vs2",1.10146080834984,4890,0.000348620546283406
"1325","L30",12,"RR1vs2",0.940162128223337,26950,0.0019213340945476
"1326","L30",12,"RR3vs2",0.989903993882761,26950,0.0019213340945476
"1327","M02",13,"RR1vs2",1.00859222322638,6212,0.000442869291106854
"1328","M02",13,"RR3vs2",0.981565474600819,6212,0.000442869291106854
"1329","M15",13,"RR1vs2",1.06871342282006,13025,0.000928585401910298
"1330","M15",13,"RR3vs2",0.78845329333281,13025,0.000928585401910298
"1331","M30",13,"RR1vs2",1.16840942101173,526,3.74998788026731e-05
"1332","M30",13,"RR3vs2",0.874083611973323,526,3.74998788026731e-05
"1333","M32",13,"RR1vs2",1.15797025438278,1435,0.00010230480243695
"1334","M32",13,"RR3vs2",0.972155357690552,1435,0.00010230480243695
"1335","M33",13,"RR1vs2",0.958801821105772,995,7.0936082525969e-05
"1336","M33",13,"RR3vs2",0.903849037927829,995,7.0936082525969e-05
"1337","M34",13,"RR1vs2",0.952654396068789,1309,9.33219417351693e-05
"1338","M34",13,"RR3vs2",0.723040293418247,1309,9.33219417351693e-05
"1339","M36",13,"RR1vs2",1.55772487409758,122,8.69769052077208e-06
"1340","M36",13,"RR3vs2",0.613820007961992,122,8.69769052077208e-06
"1341","M43",13,"RR1vs2",1.08595764900722,16698,0.00119044292062174
"1342","M43",13,"RR3vs2",0.818295552631983,16698,0.00119044292062174
"1343","M53",13,"RR1vs2",1.15010658235413,19116,0.00136282829504163
"1344","M53",13,"RR3vs2",0.653649738839641,19116,0.00136282829504163
"1345","M67",13,"RR1vs2",0.92994009775594,48018,0.00342332543792159
"1346","M67",13,"RR3vs2",0.802442108245715,48018,0.00342332543792159
"1347","N04",14,"RR1vs2",1.25158116132801,1462,0.000104229701158761
"1348","N04",14,"RR3vs2",0.88412999684903,1462,0.000104229701158761
"1349","N13",14,"RR1vs2",1.13392005617498,22932,0.00163488064772414
"1350","N13",14,"RR3vs2",0.888910250710709,22932,0.00163488064772414
"1351","N40",14,"RR1vs2",0.974404338926945,36430,0.00259718742353875
"1352","N40",14,"RR3vs2",1.10392724592852,36430,0.00259718742353875
"1353","R16",18,"RR1vs2",1.33331998865624,1793,0.000127827533637249
"1354","R16",18,"RR3vs2",0.798407052090972,1793,0.000127827533637249
"1355","R18",18,"RR1vs2",1.31765314148645,13036,0.000929369619908073
"1356","R18",18,"RR3vs2",0.72750164315403,13036,0.000929369619908073
"1357","R25",18,"RR1vs2",1.60827822954331,22887,0.00163167248318779
"1358","R25",18,"RR3vs2",0.807613390740458,22887,0.00163167248318779
"1359","R47",18,"RR1vs2",1.15103814811842,3936,0.000280607458112778
"1360","R47",18,"RR3vs2",0.938823101139145,3936,0.000280607458112778
"1361","R52",18,"RR1vs2",1.32113411392576,195081,0.0139078210203503
"1362","R52",18,"RR3vs2",0.763537509349157,195081,0.0139078210203503
"1363","A46",1,"RR1vs2",1.25312745239767,49272,0.00351272628966789
"1364","A46",1,"RR3vs2",0.870406737801474,49272,0.00351272628966789
"1365","C99",2,"RR1vs2",0.735010109319532,3146,0.000224286347363516
"1366","C99",2,"RR3vs2",0.568993223761926,3146,0.000224286347363516
"1367","D07",2,"RR1vs2",1.13398813230282,2649,0.000188853952373158
"1368","D07",2,"RR3vs2",0.970743648847355,2649,0.000188853952373158
"1369","D15",2,"RR1vs2",1.00040976971151,947,6.7514040353862e-05
"1370","D15",2,"RR3vs2",0.823190889402392,947,6.7514040353862e-05
"1371","D17",2,"RR1vs2",1.03738889234974,39406,0.00280935403820938
"1372","D17",2,"RR3vs2",0.909395000501379,39406,0.00280935403820938
"1373","E01",4,"RR1vs2",1.24643389111737,110,7.84217997774532e-06
"1374","E01",4,"RR3vs2",0.53429793782135,110,7.84217997774532e-06
"1375","E06",4,"RR1vs2",0.898620600487314,9885,0.000704726809818295
"1376","E06",4,"RR3vs2",1.24594400084202,9885,0.000704726809818295
"1377","E25",4,"RR1vs2",1.83227806567475,964,6.87260136231499e-05
"1378","E25",4,"RR3vs2",1.12723221526653,964,6.87260136231499e-05
"1379","E29",4,"RR1vs2",1.02620835493692,3297,0.000235051521696603
"1380","E29",4,"RR3vs2",1.12936034302363,3297,0.000235051521696603
"1381","E32",4,"RR1vs2",1.84954800916784,142,1.01235414258167e-05
"1382","E32",4,"RR3vs2",1.11370165085525,142,1.01235414258167e-05
"1383","E41",4,"RR1vs2",1.39162126690137,4705,0.000335431425411743
"1384","E41",4,"RR3vs2",0.633483943262612,4705,0.000335431425411743
"1385","E50",4,"RR1vs2",1.57041248839819,751,5.35407014844249e-05
"1386","E50",4,"RR3vs2",0.44724955322624,751,5.35407014844249e-05
"1387","E53",4,"RR1vs2",1.30143742897025,5692,0.000405797167575694
"1388","E53",4,"RR3vs2",0.655649657895781,5692,0.000405797167575694
"1389","E68",4,"RR1vs2",1.4508347301444,8088,0.000576614106000038
"1390","E68",4,"RR3vs2",0.422310116628837,8088,0.000576614106000038
"1391","E78",4,"RR1vs2",1.27978426287839,136413,0.00972522997549248
"1392","E78",4,"RR3vs2",0.760686854488444,136413,0.00972522997549248
"1393","H44",7,"RR1vs2",0.888316836336791,5725,0.000408149821569018
"1394","H44",7,"RR3vs2",1.30093339822246,5725,0.000408149821569018
"1395","H53",7,"RR1vs2",1.04642718955926,24044,0.00171415795804462
"1396","H53",7,"RR3vs2",1.06278169811639,24044,0.00171415795804462
"1397","I23",9,"RR1vs2",1.37665087383182,732,5.21861431246325e-05
"1398","I23",9,"RR3vs2",0.672503592118034,732,5.21861431246325e-05
"1399","I24",9,"RR1vs2",1.53910354224478,4260,0.000303706242774501
"1400","I24",9,"RR3vs2",0.674029900123114,4260,0.000303706242774501
"1401","I28",9,"RR1vs2",1.60469646123432,358,2.55227312002984e-05
"1402","I28",9,"RR3vs2",0.745478905639816,358,2.55227312002984e-05
"1403","I31",9,"RR1vs2",1.24600723896794,4400,0.000313687199109813
"1404","I31",9,"RR3vs2",0.93745807149538,4400,0.000313687199109813
"1405","I34",9,"RR1vs2",1.04567720883753,17254,0.00123008157578198
"1406","I34",9,"RR3vs2",1.00091169142817,17254,0.00123008157578198
"1407","I47",9,"RR1vs2",1.10238665867861,28570,0.00203682801785622
"1408","I47",9,"RR3vs2",0.92657022654919,28570,0.00203682801785622
"1409","I71",9,"RR1vs2",1.05670342017203,29211,0.00208252653936289
"1410","I71",9,"RR3vs2",0.838481485498124,29211,0.00208252653936289
"1411","I77",9,"RR1vs2",1.30765078303242,1818,0.000129609847268554
"1412","I77",9,"RR3vs2",0.883215279536638,1818,0.000129609847268554
"1413","I78",9,"RR1vs2",0.781880956791833,6754,0.000481509850633563
"1414","I78",9,"RR3vs2",1.12967210240501,6754,0.000481509850633563
"1415","I80",9,"RR1vs2",1.15419198870294,49120,0.00350188982278955
"1416","I80",9,"RR3vs2",0.843090114143492,49120,0.00350188982278955
"1417","J80",10,"RR1vs2",1.42650977855572,1135,8.09170388612812e-05
"1418","J80",10,"RR3vs2",0.73058612294029,1135,8.09170388612812e-05
"1419","J84",10,"RR1vs2",1.04530231650211,12922,0.000921242269749318
"1420","J84",10,"RR3vs2",0.841646856939231,12922,0.000921242269749318
"1421","J99",10,"RR1vs2",1.24298263766135,384,2.73763373768564e-05
"1422","J99",10,"RR3vs2",0.833291046567868,384,2.73763373768564e-05
"1423","K04",11,"RR1vs2",1.37275811528349,17692,0.00126130771060246
"1424","K04",11,"RR3vs2",0.84230600355529,17692,0.00126130771060246
"1425","K29",11,"RR1vs2",1.58359700333008,43150,0.00307627332763373
"1426","K29",11,"RR3vs2",0.721184492865447,43150,0.00307627332763373
"1427","K76",11,"RR1vs2",1.22140695195289,19732,0.00140674450291701
"1428","K76",11,"RR3vs2",0.768936893454843,19732,0.00140674450291701
"1429","L02",12,"RR1vs2",1.36187899123047,45239,0.00322520345466564
"1430","L02",12,"RR3vs2",0.791331092280276,45239,0.00322520345466564
"1431","M45",13,"RR1vs2",1.02716406262875,2906,0.000207176136502981
"1432","M45",13,"RR3vs2",0.87065382951936,2906,0.000207176136502981
"1433","M47",13,"RR1vs2",1.10930191598376,63100,0.00449855960541572
"1434","M47",13,"RR3vs2",0.724420306365514,63100,0.00449855960541572
"1435","M80",13,"RR1vs2",1.20326618398591,36341,0.0025908423870113
"1436","M80",13,"RR3vs2",0.893679164087737,36341,0.0025908423870113
"1437","M96",13,"RR1vs2",1.39445084962308,4019,0.000286524739368713
"1438","M96",13,"RR3vs2",0.538510487910545,4019,0.000286524739368713
"1439","N06",14,"RR1vs2",1.53695179309658,642,4.57698140519318e-05
"1440","N06",14,"RR3vs2",0.797581018994175,642,4.57698140519318e-05
"1441","N14",14,"RR1vs2",1.46271873932923,353,2.51662684740372e-05
"1442","N14",14,"RR3vs2",0.937092693588478,353,2.51662684740372e-05
"1443","N16",14,"RR1vs2",1.6126558366117,627,4.47004258731483e-05
"1444","N16",14,"RR3vs2",0.846459743510211,627,4.47004258731483e-05
"1445","N17",14,"RR1vs2",1.37026002062803,26187,0.00186693788252015
"1446","N17",14,"RR3vs2",0.680293537456375,26187,0.00186693788252015
"1447","N35",14,"RR1vs2",1.04897734564876,5447,0.000388330493988898
"1448","N35",14,"RR3vs2",0.931011946066836,5447,0.000388330493988898
"1449","N48",14,"RR1vs2",0.998159563631835,19378,0.00138150694189772
"1450","N48",14,"RR3vs2",1.01810358585161,19378,0.00138150694189772
"1451","N63",14,"RR1vs2",1.06828707252702,21275,0.0015167489002412
"1452","N63",14,"RR3vs2",1.42340414525007,21275,0.0015167489002412
"1453","N95",14,"RR1vs2",1.06129344164778,35828,0.0025542693112969
"1454","N95",14,"RR3vs2",0.974995753382519,35828,0.0025542693112969
"1455","R21",18,"RR1vs2",0.982125380951085,10699,0.000762758941653611
"1456","R21",18,"RR3vs2",1.14070538637025,10699,0.000762758941653611
"1457","R31",18,"RR1vs2",1.17454140202634,77283,0.0055097017747281
"1458","R31",18,"RR3vs2",0.971915446922695,77283,0.0055097017747281
"1459","S34",19,"RR1vs2",0.997105240764815,893,6.36642429102415e-05
"1460","S34",19,"RR3vs2",0.765523833990626,893,6.36642429102415e-05
"1461","S38",19,"RR1vs2",0.784928330455973,624,4.44865482373916e-05
"1462","S38",19,"RR3vs2",1.08979045180506,624,4.44865482373916e-05
"1463","S72",19,"RR1vs2",1.3401227341832,66200,0.00471956649569764
"1464","S72",19,"RR3vs2",0.847260511115496,66200,0.00471956649569764
"1465","A40",1,"RR1vs2",1.40380457049243,4034,0.000287594127547497
"1466","A40",1,"RR3vs2",0.852235235310594,4034,0.000287594127547497
"1467","B96",1,"RR1vs2",1.2547661325567,4783,0.000340992243941417
"1468","B96",1,"RR3vs2",0.775665768236264,4783,0.000340992243941417
"1469","C11",2,"RR1vs2",1.41321315235994,302,2.15303486661735e-05
"1470","C11",2,"RR3vs2",0.909663753633583,302,2.15303486661735e-05
"1471","C16",2,"RR1vs2",1.21434084380508,6966,0.000496623870227035
"1472","C16",2,"RR3vs2",0.773977260981833,6966,0.000496623870227035
"1473","C56",2,"RR1vs2",1.01107894568504,5371,0.000382912260549728
"1474","C56",2,"RR3vs2",1.01365715535526,5371,0.000382912260549728
"1475","C74",2,"RR1vs2",1.02126263077001,206,1.46862643219594e-05
"1476","C74",2,"RR3vs2",0.884729450604575,206,1.46862643219594e-05
"1477","C76",2,"RR1vs2",1.5150152737362,779,5.55368927514873e-05
"1478","C76",2,"RR3vs2",0.938710949142333,779,5.55368927514873e-05
"1479","C83",2,"RR1vs2",1.01934712362061,7779,0.000554584709517099
"1480","C83",2,"RR3vs2",0.984264355861454,7779,0.000554584709517099
"1481","C92",2,"RR1vs2",1.04131051600832,3474,0.000247670302206248
"1482","C92",2,"RR3vs2",0.902920467930263,3474,0.000247670302206248
"1483","D09",2,"RR1vs2",0.895802712227749,10831,0.000772169557626905
"1484","D09",2,"RR3vs2",0.973820480527864,10831,0.000772169557626905
"1485","D19",2,"RR1vs2",1.45751597994626,115,8.19864270400647e-06
"1486","D19",2,"RR3vs2",1.01198636659836,115,8.19864270400647e-06
"1487","D20",2,"RR1vs2",1.13520156302213,289,2.06035455778945e-05
"1488","D20",2,"RR3vs2",1.03591192287732,289,2.06035455778945e-05
"1489","D21",2,"RR1vs2",0.961718094277893,9691,0.000690896056039363
"1490","D21",2,"RR3vs2",1.03900931782532,9691,0.000690896056039363
"1491","D27",2,"RR1vs2",1.03671192018832,12546,0.00089443627273448
"1492","D27",2,"RR3vs2",0.993408621742159,12546,0.00089443627273448
"1493","E07",4,"RR1vs2",0.95245538672118,1509,0.000107580450785615
"1494","E07",4,"RR3vs2",1.03533732755005,1509,0.000107580450785615
"1495","E11",4,"RR1vs2",1.61187414828919,99500,0.0070936082525969
"1496","E11",4,"RR3vs2",0.617292836356532,99500,0.0070936082525969
"1497","H19",7,"RR1vs2",1.03929516796259,2487,0.000177304560042296
"1498","H19",7,"RR3vs2",1.00504658999315,2487,0.000177304560042296
"1499","H22",7,"RR1vs2",0.882219301237539,291,2.0746130668399e-05
"1500","H22",7,"RR3vs2",1.64311982863514,291,2.0746130668399e-05
"1501","H26",7,"RR1vs2",1.11820346081795,64162,0.00457427228847359
"1502","H26",7,"RR3vs2",0.947754017248398,64162,0.00457427228847359
"1503","I27",9,"RR1vs2",1.47002140320059,8497,0.0006057727570082
"1504","I27",9,"RR3vs2",0.719839793213386,8497,0.0006057727570082
"1505","I43",9,"RR1vs2",1.38757544173282,171,1.21910252381313e-05
"1506","I43",9,"RR3vs2",0.783716835191521,171,1.21910252381313e-05
"1507","I44",9,"RR1vs2",1.0627566057185,23419,0.00166960011726198
"1508","I44",9,"RR3vs2",0.889311697306135,23419,0.00166960011726198
"1509","I61",9,"RR1vs2",1.23318948340412,17821,0.00127050444893999
"1510","I61",9,"RR3vs2",0.885629713902986,17821,0.00127050444893999
"1511","I70",9,"RR1vs2",1.45056662667169,29640,0.0021131110412761
"1512","I70",9,"RR3vs2",0.567907413694791,29640,0.0021131110412761
"1513","J09",10,"RR1vs2",1.1662481563417,7053,0.000502826321663979
"1514","J09",10,"RR3vs2",0.993745387599724,7053,0.000502826321663979
"1515","J15",10,"RR1vs2",1.54448588271094,75872,0.00540910799337721
"1516","J15",10,"RR3vs2",0.770479269883929,75872,0.00540910799337721
"1517","K22",11,"RR1vs2",1.26191266720561,21965,0.00156594075646524
"1518","K22",11,"RR3vs2",0.75012368492076,21965,0.00156594075646524
"1519","K46",11,"RR1vs2",1.32917526763389,3062,0.000218297773562329
"1520","K46",11,"RR3vs2",0.753560302112843,3062,0.000218297773562329
